epoch,loss,encoder_mse,dec_mse,bitwise-error,adversarial_bce,discr_cover_bce,discr_encod_bce,duration
324,0.0606,0.0096,0.0474,0.0419,6.4335,0.0228,0.0294,66
325,0.0584,0.0093,0.0467,0.0410,5.1363,0.0876,0.0793,66
326,0.0592,0.0093,0.0475,0.0420,5.1951,0.0428,0.0425,66
327,0.0602,0.0093,0.0480,0.0425,5.7304,0.0177,0.0161,66
328,0.0621,0.0095,0.0493,0.0447,6.1398,0.0100,0.0100,66
329,0.0611,0.0090,0.0484,0.0430,6.4562,0.0131,0.0112,66
330,0.0593,0.0094,0.0476,0.0417,5.1333,0.0631,0.0664,66
331,0.0614,0.0096,0.0484,0.0432,6.3019,0.0149,0.0140,66
332,0.0627,0.0096,0.0488,0.0437,7.1859,0.0020,0.0023,66
333,0.0612,0.0096,0.0474,0.0418,7.1311,0.0036,0.0039,66
334,0.0624,0.0102,0.0483,0.0433,6.9762,0.0046,0.0043,66
335,0.0622,0.0095,0.0491,0.0443,6.5146,0.0459,0.0358,66
336,0.0584,0.0092,0.0469,0.0415,5.0503,0.0702,0.0680,66
337,0.0589,0.0093,0.0469,0.0413,5.4221,0.0764,0.0594,66
338,0.0593,0.0093,0.0474,0.0424,5.2977,0.0251,0.0310,66
339,0.0602,0.0091,0.0478,0.0429,6.0029,0.0179,0.0177,66
340,0.0617,0.0092,0.0491,0.0448,6.1779,0.0075,0.0076,66
341,0.0588,0.0091,0.0476,0.0425,4.7820,0.0904,0.0782,66
342,0.0594,0.0091,0.0476,0.0422,5.4120,0.0471,0.0393,66
343,0.0603,0.0092,0.0481,0.0432,5.7414,0.0147,0.0168,66
344,0.0617,0.0092,0.0488,0.0438,6.4841,0.0074,0.0056,66
345,0.0607,0.0096,0.0479,0.0429,6.0428,0.0178,0.0180,66
346,0.0583,0.0091,0.0470,0.0420,4.9476,0.0842,0.0821,66
347,0.0592,0.0092,0.0471,0.0421,5.7301,0.0132,0.0134,66
348,0.0610,0.0094,0.0478,0.0427,6.6495,0.0086,0.0125,66
349,0.0598,0.0093,0.0483,0.0439,5.0761,0.0973,0.0963,66
350,0.0583,0.0091,0.0467,0.0420,5.2094,0.0475,0.0476,66
