epoch,unet_loss,encoder_mse,decoder_mse,bit-error,g_adv_bce,d_cov_bce,d_enc_bce,encoder-loss,adv-loss,mode,artefacts
106,0.0291,0.0019,0.0072,0,8.5164,7.4716,0.0008,7,0.001,validation,none
107,0.0304,0.0017,0.0127,0,5.8535,5.8964,0.0156,7,0.001,validation,none
108,0.0316,0.0015,0.0081,0,12.969,13.5098,0,7,0.001,validation,none
109,0.0275,0.0016,0.007,0,9.4423,6.0924,0.0002,7,0.001,validation,none
110,0.0224,0.0016,0.007,0,4.0767,4.0275,0.0935,7,0.001,validation,none
111,0.0375,0.0019,0.0107,0,13.4492,15.4526,0,7,0.001,validation,none
112,0.0306,0.0017,0.0088,0,9.9426,7.7604,0.0002,7,0.001,validation,none
113,0.034,0.0019,0.0073,0,13.1939,12.0893,0,7,0.001,validation,none
114,0.03,0.0017,0.0095,0,8.3456,1.8452,0.0033,7,0.001,validation,none
115,0.0349,0.0022,0.0073,0,11.909,14.402,0,7,0.001,validation,none
116,0.0445,0.0031,0.01,0,13.053,12.3042,0,7,0.001,validation,none
117,0.0313,0.0019,0.0053,0,12.7012,13.5469,0,7,0.001,validation,none
118,0.0271,0.0017,0.0066,0,8.8791,4.8273,0.0007,7,0.001,validation,none
119,0.0339,0.002,0.0086,0.0001,11.258,15.1193,0.1247,7,0.001,validation,none
120,0.0389,0.0022,0.0081,0,15.2497,20.814,0,7,0.001,validation,none
121,0.0272,0.002,0.0053,0,7.8207,3.3151,0.0015,7,0.001,validation,none
122,0.0312,0.002,0.0062,0,10.9831,11.3039,0.0001,7,0.001,validation,none
123,0.0251,0.0016,0.0052,0,8.456,5.859,0.001,7,0.001,validation,none
124,0.0358,0.0023,0.007,0,12.9062,10.7049,0,7,0.001,validation,none
125,0.0306,0.0022,0.0069,0,8.4598,8.3692,0.0005,7,0.001,validation,none
126,0.0321,0.002,0.006,0,12.2938,12.4587,0.0001,7,0.001,validation,none
127,0.0288,0.0018,0.0082,0,8.1933,12.9901,0.0114,7,0.001,validation,none
128,0.0319,0.002,0.0057,0,12.5009,18.3182,0,7,0.001,validation,none
129,0.0247,0.0017,0.0051,0,7.686,8.1584,0.0082,7,0.001,validation,none
130,0.0254,0.0018,0.0051,0,7.4453,6.6104,0.0014,7,0.001,validation,none
131,0.0254,0.0015,0.0068,0,7.9847,9.1195,0.0029,7,0.001,validation,none
132,0.0387,0.0025,0.0082,0,12.7186,18.1197,0,7,0.001,validation,none
133,0.0255,0.0016,0.0055,0,8.4221,6.0762,0.0034,7,0.001,validation,none
134,0.0335,0.0022,0.0072,0,11.2261,14.7639,0.0001,7,0.001,validation,none
135,0.0292,0.0016,0.0057,0,11.9679,12.0857,0,7,0.001,validation,none
136,0.0348,0.0024,0.007,0,10.9853,12.0234,0.0001,7,0.001,validation,none
137,0.0253,0.0016,0.0073,0,6.8549,4.2963,0.008,7,0.001,validation,none
138,0.0283,0.0019,0.0069,0.0001,8.2805,8.6046,0.0009,7,0.001,validation,none
139,0.0284,0.0021,0.0044,0,9.1139,9.2802,0.0002,7,0.001,validation,none
140,0.0287,0.0022,0.0038,0,9.7522,8.9329,0.0003,7,0.001,validation,none
141,0.0254,0.0018,0.0052,0,7.7029,6.0256,0.0071,7,0.001,validation,none
142,0.0291,0.002,0.0045,0,10.3319,8.1073,0.0001,7,0.001,validation,none
143,0.0315,0.0017,0.0059,0,13.6056,14.2587,0,7,0.001,validation,none
144,0.034,0.0022,0.0049,0,13.9721,14.7071,0,7,0.001,validation,none
145,0.0275,0.0018,0.0075,0,7.1491,5.8528,0.0015,7,0.001,validation,none
146,0.0357,0.0025,0.0051,0,12.8963,19.4284,0,7,0.001,validation,none
147,0.0612,0.0059,0.01,0,10.1829,11.2302,0.0082,7,0.001,validation,none
148,0.0447,0.0041,0.0059,0,10.3244,11.8927,0.0073,7,0.001,validation,none
149,0.0362,0.0029,0.0052,0,10.9682,12.1089,0.0001,7,0.001,validation,none
150,0.0316,0.0025,0.0051,0,9.053,9.7912,0.0027,7,0.001,validation,none
151,0.0424,0.0037,0.0048,0,11.4304,16.224,0.0003,7,0.001,validation,none
152,0.0362,0.0032,0.0043,0,9.6409,13.0481,0.1151,7,0.001,validation,none
153,0.028,0.0022,0.0049,0,7.6192,7.5517,0.009,7,0.001,validation,none
154,0.03,0.0023,0.0044,0,9.3867,9.9188,0.0002,7,0.001,validation,none
155,0.0356,0.0026,0.0057,0,11.7668,15.2635,0.0001,7,0.001,validation,none
156,0.0289,0.002,0.0042,0,10.4964,11.2567,0.0001,7,0.001,validation,none
157,0.0282,0.002,0.0054,0,8.8703,6.2514,0.0004,7,0.001,validation,none
158,0.0203,0.0018,0.0037,0,4.0246,6.047,0.089,7,0.001,validation,none
159,0.021,0.0018,0.0041,0,4.2108,3.5528,0.0299,7,0.001,validation,none
160,0.0266,0.0017,0.0049,0,9.5889,6.5088,0.0002,7,0.001,validation,none
161,0.0315,0.0019,0.005,0,13.3589,14.1035,0,7,0.001,validation,none
162,0.0331,0.0021,0.0055,0,12.93,12.9207,0,7,0.001,validation,none
163,0.0301,0.0017,0.0054,0,13.1356,13.7837,0,7,0.001,validation,none
164,0.0274,0.0018,0.0041,0,10.4277,7.7524,0.0001,7,0.001,validation,none
165,0.0393,0.003,0.0065,0,11.5902,12.3672,0.019,7,0.001,validation,none
166,0.0342,0.0024,0.0032,0,13.8988,17.478,0,7,0.001,validation,none
167,0.0277,0.0017,0.005,0,10.9597,8.7695,0.0001,7,0.001,validation,none
168,0.0348,0.0022,0.0037,0,15.7562,21.1351,0,7,0.001,validation,none
169,0.0216,0.0017,0.0031,0,6.9886,4.765,0.0023,7,0.001,validation,none
170,0.0303,0.0019,0.0043,0,12.5738,13.1392,0,7,0.001,validation,none
171,0.0326,0.0019,0.0065,0,12.6053,10.3536,0,7,0.001,validation,none
172,0.0292,0.0018,0.0033,0,12.9483,12.0257,0,7,0.001,validation,none
173,0.0322,0.0019,0.0051,0,13.9536,10.9922,0,7,0.001,validation,none
174,0.0294,0.0018,0.0031,0,13.5772,10.6392,0,7,0.001,validation,none
175,0.029,0.0016,0.0032,0,14.4967,15.6704,0,7,0.001,validation,none
176,0.0353,0.0024,0.0039,0,14.4937,17.9595,0,7,0.001,validation,none
177,0.0275,0.0015,0.0044,0,12.6828,11.7164,0,7,0.001,validation,none
178,0.0277,0.0019,0.0038,0,10.6259,8.719,0.0001,7,0.001,validation,none
179,0.0253,0.0015,0.0031,0,11.6298,10.3011,0,7,0.001,validation,none
180,0.0292,0.0016,0.0043,0,13.5283,15.8396,0,7,0.001,validation,none
181,0.042,0.0032,0.0045,0,15.0388,17.1818,0,7,0.001,validation,none
182,0.0295,0.0021,0.0039,0,11.2118,13.4061,0.0001,7,0.001,validation,none
183,0.0269,0.0015,0.0033,0,12.954,13.9614,0.0001,7,0.001,validation,none
184,0.0289,0.0019,0.005,0,10.8168,6.3479,0.0002,7,0.001,validation,none
185,0.0286,0.0017,0.0043,0,12.1323,13.2372,0,7,0.001,validation,none
186,0.0271,0.0016,0.004,0,12.0234,10.6739,0.0001,7,0.001,validation,none
187,0.0331,0.0023,0.0052,0,12.1365,9.2652,0,7,0.001,validation,none
188,0.031,0.0018,0.003,0,15.5609,19.4526,0,7,0.001,validation,none
189,0.0281,0.0018,0.004,0,11.7943,13.2713,0.0001,7,0.001,validation,none
190,0.0337,0.0031,0.0051,0,7.062,12.1017,0.008,7,0.001,validation,none
191,0.0456,0.0036,0.0063,0,13.9525,13.5488,0,7,0.001,validation,none
192,0.0416,0.0033,0.003,0,15.8084,15.3356,0,7,0.001,validation,none
193,0.0299,0.0018,0.0033,0,13.9553,15.4671,0,7,0.001,validation,none
194,0.0347,0.0023,0.0036,0,14.8586,17.6769,0,7,0.001,validation,none
195,0.0251,0.0016,0.0039,0,9.8895,9.7111,0.0001,7,0.001,validation,none
196,0.029,0.0018,0.0042,0,12.1939,9.9771,0,7,0.001,validation,none
197,0.0267,0.0017,0.0031,0,11.401,7.8152,0.0001,7,0.001,validation,none
198,0.0246,0.0016,0.0039,0,9.2515,7.5523,0.0003,7,0.001,validation,none
199,0.0247,0.0014,0.004,0,10.6205,11.3759,0,7,0.001,validation,none
200,0.0299,0.0016,0.0055,0,13.0518,13.0176,0,7,0.001,validation,none
1,0.4162,0.0322,0.2536,0.444,1.8012,0.279,0.267,4,0.001,train,minor
2,0.2869,0.0081,0.2431,0.4353,3.5033,0.0617,0.0594,4,0.001,train,minor
3,0.2749,0.006,0.2405,0.4233,4.3369,0.0394,0.0372,4,0.001,train,minor
4,0.2668,0.0051,0.2364,0.4105,5.1382,0.022,0.0226,4,0.001,train,minor
5,0.2589,0.0045,0.2309,0.3925,5.6237,0.0222,0.0228,4,0.001,train,minor
6,0.2506,0.004,0.2246,0.3738,5.7616,0.0323,0.0325,4,0.001,train,minor
7,0.2333,0.0039,0.2079,0.331,5.9772,0.0329,0.0363,4,0.001,train,minor
8,0.2142,0.0039,0.1883,0.2872,6.5452,0.0123,0.0124,4,0.001,train,minor
9,0.1955,0.0033,0.1726,0.2538,6.2241,0.0557,0.0671,4,0.001,train,minor
10,0.1826,0.0037,0.1567,0.2216,7.3903,0.0173,0.0197,4,0.001,train,minor
11,0.173,0.0036,0.1475,0.2035,7.5477,0.034,0.0446,4,0.001,train,minor
12,0.1596,0.0032,0.1356,0.1806,7.8032,0.0346,0.0352,4,0.001,train,minor
13,0.1416,0.0031,0.1183,0.1463,7.8532,0.0253,0.0275,4,0.001,train,minor
14,0.1272,0.0032,0.1026,0.1152,8.5215,0.0112,0.0177,4,0.001,train,minor
15,0.1103,0.0029,0.0873,0.0869,8.4164,0.026,0.0254,4,0.001,train,minor
16,0.0999,0.003,0.076,0.0677,8.9774,0.0216,0.0242,4,0.001,train,minor
17,0.0925,0.0029,0.0695,0.0567,8.6436,0.0206,0.0209,4,0.001,train,minor
18,0.0794,0.0029,0.0563,0.0357,8.6514,0.0244,0.0286,4,0.001,train,minor
19,0.0725,0.0029,0.0485,0.0249,9.4701,0.0207,0.0231,4,0.001,train,minor
20,0.0632,0.0029,0.0391,0.0147,9.5145,0.0263,0.03,4,0.001,train,minor
21,0.0585,0.0028,0.0346,0.0112,9.8651,0.0169,0.0195,4,0.001,train,minor
22,0.0545,0.0029,0.0309,0.007,9.1855,0.0229,0.0305,4,0.001,train,minor
23,0.0487,0.0027,0.0263,0.0038,9.0415,0.0224,0.021,4,0.001,train,minor
24,0.0499,0.0029,0.0248,0.0034,10.7872,0.0059,0.0055,4,0.001,train,minor
25,0.0475,0.0026,0.0244,0.0031,10.0177,0.0224,0.0288,4,0.001,train,minor
26,0.0445,0.0026,0.0233,0.0029,8.418,0.0507,0.0506,4,0.001,train,minor
27,0.0442,0.0026,0.0228,0.0022,8.6772,0.0282,0.0382,4,0.001,train,minor
28,0.0389,0.0025,0.0173,0.0003,8.8534,0.0237,0.0199,4,0.001,train,minor
29,0.0383,0.0026,0.0162,0.0002,9.2271,0.0208,0.0237,4,0.001,train,minor
30,0.039,0.0028,0.0156,0.0002,9.4313,0.0168,0.0202,4,0.001,train,minor
31,0.0384,0.0025,0.0156,0.0002,10.0614,0.0169,0.0185,4,0.001,train,minor
32,0.0366,0.0024,0.0151,0.0001,9.3298,0.0117,0.0141,4,0.001,train,minor
33,0.0366,0.0024,0.015,0.0001,9.8403,0.0097,0.0098,4,0.001,train,minor
34,0.0364,0.0024,0.0146,0.0001,10.0776,0.0156,0.0153,4,0.001,train,minor
35,0.0369,0.0023,0.0144,0.0001,11.0158,0.008,0.0084,4,0.001,train,minor
36,0.0376,0.0024,0.0144,0.0001,10.9984,0.006,0.0059,4,0.001,train,minor
37,0.0368,0.0023,0.014,0.0001,11.1674,0.0044,0.0047,4,0.001,train,minor
38,0.0376,0.0025,0.0141,0.0001,11.1158,0.0116,0.0131,4,0.001,train,minor
39,0.0374,0.0025,0.014,0.0001,10.7004,0.0164,0.0196,4,0.001,train,minor
40,0.0358,0.0024,0.0135,0.0001,10.329,0.0121,0.0135,4,0.001,train,minor
41,0.0362,0.0023,0.0136,0.0001,10.9768,0.0178,0.0237,4,0.001,train,minor
42,0.0355,0.0024,0.0136,0.0001,10.1136,0.0159,0.0184,4,0.001,train,minor
43,0.0353,0.0023,0.0134,0.0001,10.4249,0.024,0.037,4,0.001,train,minor
44,0.0359,0.0024,0.0132,0.0001,10.8038,0.0054,0.0044,4,0.001,train,minor
45,0.0357,0.0022,0.0131,0,11.4794,0.0021,0.002,4,0.001,train,minor
46,0.0361,0.0023,0.0132,0,11.5426,0.0019,0.0014,4,0.001,train,minor
47,0.0356,0.0023,0.0131,0.0001,11.11,0.0025,0.0029,4,0.001,train,minor
48,0.0356,0.0022,0.013,0,11.5103,0.003,0.0033,4,0.001,train,minor
49,0.0413,0.0029,0.0144,0.0003,12.548,0.0019,0.0006,4,0.001,train,minor
50,0.038,0.0025,0.0133,0.0001,12.26,0.0022,0.0044,4,0.001,train,minor
51,0.0358,0.0022,0.0124,0,12.4075,0.0008,0.0008,4,0.001,train,minor
52,0.0364,0.0022,0.0129,0.0001,12.3005,0.0015,0.0013,4,0.001,train,minor
53,0.037,0.0023,0.0128,0,12.9068,0.0108,0.0091,4,0.001,train,minor
54,0.0352,0.0024,0.0122,0,11.1312,0.025,0.0406,4,0.001,train,minor
55,0.0365,0.0023,0.0122,0.0001,12.7807,0.015,0.0182,4,0.001,train,minor
56,0.0358,0.0022,0.0121,0,12.5001,0.0047,0.006,4,0.001,train,minor
57,0.0361,0.0022,0.0121,0,13.1225,0.0014,0.0014,4,0.001,train,minor
58,0.0361,0.0022,0.012,0,12.8808,0.0093,0.0113,4,0.001,train,minor
59,0.0356,0.0022,0.0124,0,12.0074,0.0044,0.0051,4,0.001,train,minor
60,0.0355,0.0023,0.0121,0,11.8797,0.0158,0.0154,4,0.001,train,minor
61,0.0359,0.0023,0.012,0,12.2909,0.008,0.0106,4,0.001,train,minor
62,0.0362,0.0023,0.012,0,12.9019,0.0077,0.0085,4,0.001,train,minor
63,0.0335,0.0021,0.0116,0.0001,11.5569,0.0019,0.0019,4,0.001,train,minor
64,0.0361,0.0023,0.0119,0,12.651,0.0245,0.0315,4,0.001,train,minor
65,0.0347,0.0022,0.0117,0,12.1502,0.0127,0.0131,4,0.001,train,minor
66,0.036,0.0023,0.0118,0,12.8053,0.0017,0.0014,4,0.001,train,minor
67,0.0345,0.0022,0.0117,0,11.8588,0.0172,0.0187,4,0.001,train,minor
68,0.0345,0.0022,0.0116,0.0001,11.8165,0.0108,0.0107,4,0.001,train,minor
69,0.0361,0.0022,0.0115,0,13.7499,0.0044,0.0043,4,0.001,train,minor
70,0.0359,0.0022,0.0112,0,13.4922,0.0035,0.003,4,0.001,train,minor
71,0.034,0.0021,0.0112,0,12.2188,0.013,0.0142,4,0.001,train,minor
72,0.0358,0.0023,0.0112,0,13.3446,0.0021,0.0021,4,0.001,train,minor
73,0.0346,0.0022,0.0114,0.0001,12.3419,0.0196,0.0254,4,0.001,train,minor
74,0.0355,0.0022,0.0111,0,13.245,0.0054,0.008,4,0.001,train,minor
75,0.0346,0.0022,0.0107,0,12.84,0.0108,0.0132,4,0.001,train,minor
76,0.0347,0.0021,0.0112,0,13.2477,0.0023,0.0032,4,0.001,train,minor
77,0.0346,0.0022,0.011,0,12.5831,0.0087,0.0081,4,0.001,train,minor
78,0.0349,0.0022,0.0108,0.0001,13.1269,0.0096,0.0116,4,0.001,train,minor
79,0.0348,0.0021,0.0107,0,13.699,0.0036,0.0034,4,0.001,train,minor
80,0.0349,0.0021,0.0107,0,13.7656,0.0018,0.0021,4,0.001,train,minor
81,0.0335,0.0021,0.0106,0,12.4722,0.001,0.0012,4,0.001,train,minor
82,0.036,0.0022,0.0107,0,14.1056,0.0044,0.0034,4,0.001,train,minor
83,0.0331,0.002,0.0106,0,12.241,0.014,0.0173,4,0.001,train,minor
84,0.0331,0.0021,0.0105,0,11.9841,0.0068,0.0094,4,0.001,train,minor
85,0.0335,0.002,0.0103,0,13.1007,0.0135,0.0148,4,0.001,train,minor
86,0.0345,0.0022,0.0101,0,13.6079,0.0068,0.0108,4,0.001,train,minor
87,0.0341,0.0021,0.0106,0,12.9906,0.0034,0.0043,4,0.001,train,minor
88,0.0344,0.0021,0.01,0,13.9559,0.0026,0.0032,4,0.001,train,minor
89,0.035,0.0021,0.01,0,14.3246,0.0024,0.0022,4,0.001,train,minor
90,0.0331,0.0019,0.0097,0,13.8633,0.0009,0.0006,4,0.001,train,minor
91,0.0351,0.0021,0.0101,0,14.6497,0.0003,0.0002,4,0.001,train,minor
92,0.0345,0.002,0.0099,0,14.4898,0.0007,0.0009,4,0.001,train,minor
93,0.034,0.002,0.0099,0,14.3159,0.0017,0.0015,4,0.001,train,minor
94,0.0343,0.002,0.0098,0,14.24,0.0004,0.0004,4,0.001,train,minor
95,0.0391,0.0025,0.012,0.0004,14.4232,0.0004,0.0006,4,0.001,train,minor
96,0.0352,0.0023,0.0097,0,14.1816,0.0032,0.0068,4,0.001,train,minor
97,0.0346,0.0023,0.0096,0,13.3663,0.0121,0.0127,4,0.001,train,minor
98,0.0329,0.0021,0.0094,0,13.1777,0.0028,0.0026,4,0.001,train,minor
99,0.0345,0.0022,0.0097,0,13.8895,0.0081,0.0103,4,0.001,train,minor
100,0.0348,0.0021,0.0091,0,15.3507,0.0009,0.0008,4,0.001,train,minor
101,0.0318,0.0021,0.0091,0,12.2498,0.0005,0.0007,4,0.001,train,minor
102,0.0347,0.0022,0.0094,0,14.2107,0.0013,0.0017,4,0.001,train,minor
103,0.0345,0.002,0.009,0,15.7918,0.0006,0.0004,4,0.001,train,minor
104,0.0351,0.0021,0.0089,0,15.625,0.0006,0.0006,4,0.001,train,minor
105,0.0359,0.0021,0.0091,0,16.185,0.0002,0.0002,4,0.001,train,minor
106,0.0343,0.0021,0.0086,0,15.3491,0.0002,0.0001,4,0.001,train,minor
107,0.0345,0.0021,0.0087,0,14.9993,0.0001,0.0002,4,0.001,train,minor
108,0.034,0.0019,0.0087,0,15.5404,0.0014,0.0017,4,0.001,train,minor
109,0.0316,0.0022,0.0088,0,11.9587,0.0074,0.0125,4,0.001,train,minor
110,0.0376,0.0024,0.009,0,16.8068,0.0021,0.0033,4,0.001,train,minor
111,0.0381,0.0024,0.0088,0,17.3246,0.0012,0.0009,4,0.001,train,minor
112,0.0355,0.0021,0.0085,0,16.3656,0.0024,0.0025,4,0.001,train,minor
113,0.0351,0.0021,0.0085,0,15.8943,0.0032,0.0034,4,0.001,train,minor
114,0.0336,0.0021,0.0081,0,14.9414,0.001,0.0012,4,0.001,train,minor
115,0.0358,0.0022,0.0082,0,16.7972,0.0003,0.0002,4,0.001,train,minor
116,0.0357,0.0022,0.0082,0,16.4516,0.0026,0.0034,4,0.001,train,minor
117,0.0368,0.0022,0.0081,0,17.614,0.0006,0.0004,4,0.001,train,minor
118,0.0348,0.002,0.0079,0,16.6238,0.0003,0.0002,4,0.001,train,minor
119,0.0357,0.0022,0.008,0,16.734,0.002,0.0008,4,0.001,train,minor
120,0.0335,0.002,0.0077,0,15.598,0.0049,0.0081,4,0.001,train,minor
121,0.0336,0.0021,0.0076,0,15.6091,0.0009,0.0013,4,0.001,train,minor
122,0.0343,0.0021,0.0079,0,16.0955,0.0012,0.0017,4,0.001,train,minor
123,0.0357,0.0021,0.0076,0,17.4211,0.0047,0.0011,4,0.001,train,minor
124,0.0357,0.0022,0.0078,0,16.9196,0.0173,0.0365,4,0.001,train,minor
125,0.0351,0.0021,0.0078,0,16.4744,0.0018,0.0043,4,0.001,train,minor
126,0.0356,0.0022,0.0076,0,16.8803,0.0013,0.0014,4,0.001,train,minor
127,0.0339,0.0021,0.0073,0,16.0618,0.0067,0.0193,4,0.001,train,minor
128,0.0458,0.0039,0.0097,0.0003,16.6497,0.0016,0.0021,4,0.001,train,minor
129,0.0376,0.0025,0.0083,0,16.9744,0.0011,0.001,4,0.001,train,minor
130,0.0352,0.0022,0.0076,0,16.3834,0.0017,0.0019,4,0.001,train,minor
131,0.0346,0.0021,0.0072,0,16.7105,0.0007,0.0006,4,0.001,train,minor
132,0.0347,0.0021,0.0072,0,17.0527,0.0002,0.0001,4,0.001,train,minor
133,0.0334,0.002,0.0072,0,16.0992,0.0019,0.0022,4,0.001,train,minor
134,0.0333,0.002,0.007,0,16.3686,0.0002,0.0003,4,0.001,train,minor
135,0.0325,0.002,0.007,0,15.281,0.0036,0.0034,4,0.001,train,minor
136,0.0338,0.002,0.007,0,16.5011,0.0021,0.0026,4,0.001,train,minor
137,0.0327,0.0021,0.0069,0,15.4142,0.001,0.0009,4,0.001,train,minor
138,0.0319,0.0019,0.007,0,15.316,0.0006,0.0006,4,0.001,train,minor
139,0.0325,0.002,0.0068,0,15.814,0.0007,0.0007,4,0.001,train,minor
140,0.0327,0.0022,0.007,0,14.8904,0.002,0.002,4,0.001,train,minor
141,0.034,0.0023,0.0069,0,15.4917,0.0119,0.0136,4,0.001,train,minor
142,0.0343,0.0022,0.007,0,16.1445,0.007,0.0118,4,0.001,train,minor
143,0.0344,0.0021,0.0066,0,17.0849,0.0029,0.0037,4,0.001,train,minor
144,0.0338,0.002,0.0067,0,17.0679,0.0006,0.0002,4,0.001,train,minor
145,0.0325,0.002,0.0066,0,16.0978,0.0015,0.0017,4,0.001,train,minor
146,0.0327,0.0021,0.0066,0,15.5092,0.0142,0.0188,4,0.001,train,minor
147,0.0338,0.0023,0.0069,0,15.4494,0.0006,0.0007,4,0.001,train,minor
148,0.0329,0.0021,0.0065,0,16.0449,0.0005,0.0006,4,0.001,train,minor
149,0.0327,0.0021,0.0063,0,15.8788,0.0004,0.0004,4,0.001,train,minor
150,0.0337,0.0023,0.0064,0,15.9588,0.0053,0.0108,4,0.001,train,minor
151,0.0367,0.0024,0.0067,0,17.6882,0.0024,0.0026,4,0.001,train,minor
152,0.0338,0.0021,0.0063,0,16.9487,0.0088,0.0146,4,0.001,train,minor
153,0.0313,0.0019,0.0062,0,15.4526,0.003,0.0013,4,0.001,train,minor
154,0.032,0.002,0.0063,0,15.6839,0.0009,0.0011,4,0.001,train,minor
155,0.0336,0.0023,0.0063,0,15.5359,0.0056,0.0101,4,0.001,train,minor
156,0.0326,0.002,0.0064,0,16.2765,0.0007,0.0007,4,0.001,train,minor
157,0.0322,0.0019,0.0059,0,16.6527,0.0027,0.0041,4,0.001,train,minor
158,0.0319,0.0021,0.0062,0,15.2936,0.0037,0.0073,4,0.001,train,minor
159,0.0339,0.0022,0.0062,0,16.9431,0.0003,0.0003,4,0.001,train,minor
160,0.0321,0.002,0.0061,0,16.2363,0.0003,0.0002,4,0.001,train,minor
161,0.0332,0.0021,0.0061,0,16.3801,0.003,0.0036,4,0.001,train,minor
162,0.0326,0.002,0.006,0,16.558,0.002,0.0024,4,0.001,train,minor
163,0.0299,0.0019,0.0057,0,14.8478,0.0017,0.0022,4,0.001,train,minor
164,0.0324,0.0022,0.0057,0,15.7714,0.0034,0.0049,4,0.001,train,minor
165,0.0321,0.0021,0.0057,0,15.6597,0.0074,0.0084,4,0.001,train,minor
166,0.0315,0.0021,0.0058,0,15.3985,0.0092,0.0148,4,0.001,train,minor
167,0.0313,0.002,0.0058,0,15.5216,0.0027,0.0022,4,0.001,train,minor
168,0.0324,0.0021,0.0056,0,16.4998,0.0009,0.0011,4,0.001,train,minor
169,0.0319,0.002,0.0057,0,16.3698,0.0012,0.0014,4,0.001,train,minor
170,0.0311,0.0021,0.0061,0,14.4665,0.0004,0.0001,4,0.001,train,minor
171,0.0309,0.0019,0.0058,0,15.7374,0.0001,0,4,0.001,train,minor
172,0.0283,0.0018,0.0056,0,13.886,0.0001,0.0001,4,0.001,train,minor
173,0.0314,0.002,0.0056,0,16.0212,0.0002,0.0004,4,0.001,train,minor
174,0.0318,0.0021,0.0054,0,16.041,0.0046,0.0057,4,0.001,train,minor
175,0.029,0.0019,0.0053,0,14.3439,0.0009,0.0005,4,0.001,train,minor
176,0.0303,0.002,0.0054,0,15.0346,0.0009,0.0009,4,0.001,train,minor
177,0.0308,0.002,0.0054,0,15.1482,0.0023,0.0013,4,0.001,train,minor
178,0.0294,0.0019,0.0053,0,14.7456,0.0024,0.0045,4,0.001,train,minor
179,0.0328,0.0021,0.0052,0,17.0752,0.0021,0.0028,4,0.001,train,minor
180,0.0322,0.002,0.0055,0,16.6024,0.002,0.0017,4,0.001,train,minor
181,0.029,0.0018,0.0051,0,14.8255,0.0003,0.0002,4,0.001,train,minor
182,0.0304,0.0021,0.0052,0,14.8603,0.0003,0.0004,4,0.001,train,minor
183,0.0309,0.0019,0.0051,0,16.4231,0.0007,0.0009,4,0.001,train,minor
184,0.0323,0.0022,0.0053,0,16.1357,0.0026,0.0036,4,0.001,train,minor
185,0.0328,0.0021,0.0051,0,17.1967,0.0019,0.0017,4,0.001,train,minor
186,0.0303,0.0019,0.005,0,15.5119,0.0004,0.0003,4,0.001,train,minor
187,0.033,0.0021,0.0049,0,17.6259,0.0004,0.0005,4,0.001,train,minor
188,0.0305,0.002,0.0049,0,15.6068,0.0239,0.0308,4,0.001,train,minor
189,0.0306,0.002,0.0049,0,15.9014,0.0024,0.003,4,0.001,train,minor
190,0.0321,0.0021,0.0051,0,16.3541,0.0022,0.0018,4,0.001,train,minor
191,0.0318,0.002,0.0051,0,16.4825,0.0004,0.0012,4,0.001,train,minor
192,0.03,0.0021,0.005,0,14.4343,0.0157,0.0182,4,0.001,train,minor
193,0.0293,0.0019,0.0048,0,14.8804,0.0042,0.0086,4,0.001,train,minor
194,0.0319,0.0022,0.0051,0,16.0053,0.0171,0.0288,4,0.001,train,minor
195,0.0323,0.0021,0.0049,0,17.0111,0.0045,0.0116,4,0.001,train,minor
196,0.0318,0.0022,0.005,0,15.846,0.0012,0.0017,4,0.001,train,minor
197,0.0293,0.0022,0.005,0,13.1211,0.0527,0.0674,4,0.001,train,minor
198,0.0292,0.0023,0.0049,0,12.7569,0.0302,0.0321,4,0.001,train,minor
199,0.0283,0.0019,0.0047,0,14.0105,0.0013,0.0003,4,0.001,train,minor
200,0.0302,0.0021,0.0049,0,15.059,0.0024,0.0035,4,0.001,train,minor
1,0.3018,0.0111,0.246,0.4426,0.4915,0.3884,1.1445,4,0.001,validation,minor
2,0.2771,0.007,0.2402,0.4211,1.9346,1.7181,0.1822,4,0.001,validation,minor
3,0.2741,0.0057,0.2427,0.4284,2.9212,2.1763,0.073,4,0.001,validation,minor
4,0.2591,0.0048,0.2313,0.392,3.6363,2.0248,0.046,4,0.001,validation,minor
5,0.261,0.0044,0.2347,0.4001,4.2433,1.7973,0.0262,4,0.001,validation,minor
6,0.2554,0.0054,0.2258,0.3688,2.5965,0.8478,0.1627,4,0.001,validation,minor
7,0.3121,0.005,0.2831,0.4083,3.7864,1.5229,0.0373,4,0.001,validation,minor
8,0.1999,0.0032,0.1807,0.2702,2.9352,1.3374,0.09,4,0.001,validation,minor
9,0.1923,0.0035,0.1687,0.2467,5.9657,1.6497,0.0133,4,0.001,validation,minor
10,0.2046,0.0061,0.1671,0.238,6.7202,1.5696,0.0026,4,0.001,validation,minor
11,0.1735,0.0028,0.1565,0.2182,2.75,1.0031,0.1469,4,0.001,validation,minor
12,0.1634,0.0038,0.1411,0.1899,3.4429,1.5172,0.0748,4,0.001,validation,minor
13,0.1412,0.0028,0.1213,0.1499,5.7106,3.062,0.0066,4,0.001,validation,minor
14,0.12,0.0028,0.1025,0.1187,3.6492,1.4056,0.0501,4,0.001,validation,minor
15,0.1094,0.0028,0.0902,0.0928,5.3433,1.7849,0.0111,4,0.001,validation,minor
16,0.0966,0.003,0.0761,0.0655,5.711,2.6774,0.008,4,0.001,validation,minor
